fact_check_id,post_id
142624,6676
142624,12127
142624,16498
142626,16485
142626,16488
142627,2189
142627,7983
142627,11701
142627,14694
142627,20628
142630,16597
142631,11157
142632,19019
142634,5579
142634,12829
142634,15979
142635,25669
142639,10543
142639,10544
142639,26868
142640,5092
142641,8780
142641,12353
142642,12354
142642,26933
142642,26934
142643,11730
142644,7431
142644,19018
142645,19294
142646,15212
142648,11800
142648,18861
142649,6279
142650,4498
142651,10837
142652,11006
142652,25989
142653,6920
142654,15988
142655,8414
142655,22777
142656,12617
142656,12618
142657,8793
142659,10673
142660,27346
142661,13939
142661,19876
142661,19877
142662,5883
142667,14699
142670,13034
142670,21455
142675,26863
142676,6117
142676,17521
142676,18326
142677,7339
142681,24042
142684,738
142684,12900
142686,6476
142687,17961
142687,20439
142688,14351
142688,17937
142689,18378
142689,26936
142692,22071
142695,12773
142697,6651
142699,4274
142699,17702
142700,15144
142700,20403
142700,26767
142701,11957
142711,24485
142725,24099
142728,24343
142758,23433
142764,11850
142772,6681
142772,10572
142772,16795
142773,11589
142791,3521
142794,4588
142825,3724
142832,18703
142835,6035
142849,4631
142850,4689
142850,4690
142850,26373
142851,26243
142851,26244
142851,26290
142855,5237
142860,5464
142862,22903
142862,22904
142865,21095
142868,7889
142879,5767
142880,5767
142881,26431
142888,27765
142889,14194
142891,12047
142898,7564
142898,20016
142898,20120
142907,26517
142950,12397
142950,12399
142954,11225
142954,14279
142955,10911
142957,26227
142957,26305
142962,8118
142963,20543
142964,6471
142964,6918
142965,6477
142965,6919
142966,6477
142970,7164
142970,26348
142972,24025
142989,7566
142990,7568
142991,18603
142993,18603
142994,9099
142994,13514
142995,4561
142998,26402
142998,26482
142999,26084
142999,26085
142999,26086
142999,26087
143000,26094
143002,26102
143002,26432
143003,19058
143004,3787
143011,21123
143011,21124
143011,24039
143011,27067
143030,25041
143031,6060
143033,6811
143044,23949
143044,24048
143052,26414
143060,3852
143062,24467
143070,21790
143076,24521
143081,26224
143091,3758
143096,24428
143097,7422
143099,26252
143105,23207
143109,19307
143109,21281
143109,21282
143128,24053
143130,26228
143134,3361
143134,15354
143142,24425
143147,17948
143147,18796
143150,23993
143151,26159
143152,27554
143153,13054
143161,24451
143171,18373
143171,21277
143172,24179
143172,24412
143172,24413
143173,3016
143173,3017
143173,3018
143173,3019
143174,10818
143174,23971
143174,23972
143174,23973
143174,23974
143175,24271
143176,16485
143180,21129
143180,21130
143184,3966
143184,24240
143184,24305
143185,4815
143192,18244
143195,26150
143195,26151
143198,26391
143199,1842
143199,23893
143204,24580
143204,24652
143207,19245
143209,19627
143214,8474
143214,11990
143217,1213
143217,10552
143218,26209
143218,26284
143220,15128
143220,15129
143221,26321
143221,26526
143256,12793
143269,14274
143269,21264
143273,26392
143280,16925
143288,11079
143288,12391
143295,26311
143308,24255
143313,24182
143318,24059
143327,23750
143327,23751
143327,25572
143333,24532
143339,3944
143339,3945
143339,3946
143339,3947
143342,4187
143342,4583
143342,6689
143345,19583
143347,4314
143352,6469
143362,21280
143368,15132
143369,12413
143369,12444
143369,15127
143371,25204
143373,15175
143374,11496
143375,14750
143376,19340
143378,7860
143381,26185
143382,26136
143387,17479
143402,2930
143402,21593
143405,23569
143409,22818
143409,23762
143410,16106
143410,16107
143410,24091
143413,16252
143414,23049
143414,23787
143414,25513
143415,23740
143415,23741
143417,10308
143417,16264
143424,21943
143440,14366
143443,26192
143444,20997
143444,23270
143475,17744
143480,3700
143481,25540
143484,26438
143486,24263
143486,24531
143487,26923
143491,15138
143493,24431
143498,6556
143498,24520
143498,25687
143498,27356
143499,20172
143500,26924
143500,26925
143511,22816
143511,22817
143514,19681
143517,26091
143517,26092
143526,4256
143526,18447
143531,22588
143532,16924
143539,1017
143539,24547
143539,24890
143545,18798
143545,18799
143545,18800
143555,26216
143555,26435
143560,23387
143560,23770
143562,23388
143566,26217
143569,11555
143575,19370
143575,19371
143578,26816
143602,24383
143603,28073
143604,26386
143607,19969
143608,26999
143613,26197
143625,27694
143626,23817
143630,22907
143630,22909
143632,6283
143632,26420
143634,26498
143636,26415
143637,12044
143638,4074
143638,26453
143640,26423
143641,4643
143642,4708
143643,12606
143643,26163
143643,26489
143645,26474
143646,5767
143648,5767
143650,21236
143651,15138
143667,5081
143667,26079
143674,20172
143682,18595
143684,3982
143690,26406
143690,26411
143691,15028
143693,23040
143693,23273
143693,23274
143695,19299
143695,20876
143698,26450
143700,7516
143700,12054
143700,12392
143706,21694
143706,21695
143710,12313
143716,26237
143716,26449
143717,26251
143727,24323
143732,26294
143749,4309
143749,24160
143749,24414
143773,10602
143773,23041
143773,23042
143776,4197
143776,23280
143776,23281
143807,26565
143814,14189
143815,22959
143834,8565
143847,15834
143849,25340
143861,23943
143861,23944
143878,19459
143910,23989
143940,26180
143941,27207
143942,26375
143944,4239
143969,25038
143971,5795
143971,15876
143971,15877
143978,19032
144005,19625
144005,19626
144006,26138
144006,26372
144006,26534
144007,24304
144010,12882
144011,26109
144016,253
144016,4772
144016,5319
144052,8632
144052,21850
144058,26194
144058,26195
144062,27918
144063,26132
144065,22826
144065,22827
144066,26299
144066,26338
144067,12581
144071,8571
144071,8572
144073,19678
144076,26198
144080,24478
144083,6207
144088,18924
144089,7051
144096,7828
144097,8789
144097,18051
144098,3410
144099,26203
144100,26067
144100,26068
144100,26171
144101,24518
144101,24803
144102,3521
144102,3615
144105,26051
144109,3382
144109,7583
144114,26908
144114,26909
144114,26910
144115,16863
144129,6681
144129,10572
144129,13722
144129,16795
144131,3133
144134,4707
144143,11599
144146,4612
144146,21978
144147,19564
144147,19565
144160,24233
144161,12062
144164,17419
144166,26263
144173,24626
144173,24776
144178,7922
144178,12192
144179,11227
144179,19616
144180,24757
144180,27489
144181,26063
144181,26096
144183,23178
144186,14348
144186,27029
144188,6652
144190,24062
144190,24241
144191,19583
144191,24377
144193,3958
144193,24016
144193,24221
144195,26183
144199,24823
144204,21253
144206,24434
144210,27085
144213,14412
144216,26167
144220,26272
144230,24349
144230,24350
144230,24351
144240,11992
144241,22828
144241,22829
144243,8670
144244,23698
144246,24991
144247,24460
144253,14176
144253,14344
144259,16265
144259,19767
144263,16350
144263,16351
144272,25029
144273,10508
144278,3852
144280,24430
144281,23340
144281,23773
144281,23774
144281,23775
144282,26354
144283,10548
144283,10549
144284,26112
144285,24436
144289,10550
144290,26417
144290,26418
144290,27337
144292,4315
144296,12279
144300,13800
144305,11546
144306,24879
144307,18906
144307,18907
144307,18908
144310,26088
144310,26089
144313,3616
144313,21548
144314,22001
144316,18758
144317,26285
144318,26510
144320,4303
144320,23073
144320,23084
144322,10580
144330,24550
144330,24663
144330,24664
144333,16492
144334,26345
144338,26295
144340,24516
144342,14221
144342,19218
144356,3576
144356,11003
144357,26511
144365,20737
144366,24522
144375,26362
144376,24492
144392,3981
144393,23944
144397,26407
144398,12016
144398,19369
144398,26207
144404,11560
144406,17067
144411,16246
144411,23066
144415,10271
144415,19333
144416,18493
144416,18494
144417,10626
144421,11257
144421,11258
144425,17961
144426,18603
144426,25852
144433,13108
144433,13109
144433,13751
144433,19509
144435,17737
144440,26799
144442,19711
144443,4155
144443,4156
144443,19144
144443,19500
144443,19501
144443,21122
144443,27083
144453,12722
144453,12723
144453,12724
144456,8286
144457,3728
144457,3729
144457,3730
144461,4715
144461,26201
144461,26202
144467,26245
144467,26323
144471,26491
144473,3981
144476,23839
144476,27073
144476,27074
144486,3789
144486,23102
144486,23103
144486,23757
144493,25453
144494,25453
144498,21125
144505,14242
144510,25024
144513,24510
144522,4187
144524,25242
144527,3323
144538,25064
144549,19675
144549,21506
144550,23432
144550,25557
144553,13838
144557,24626
144560,10556
144560,10557
144560,10558
144560,26350
144560,26351
144569,25071
144573,23493
144582,14377
144582,14636
144584,19886
144587,5695
144590,24426
144596,17910
144596,24651
144597,26229
144600,25433
144601,25349
144602,25349
144605,26359
144614,4932
144617,26090
144618,24139
144618,24140
144618,24141
144618,27291
144640,4932
144651,9101
144662,26328
144662,26329
144662,26330
144670,17643
144675,22887
144675,22888
144679,4296
144679,11387
144679,17061
144680,4132
144681,4586
144681,4587
144681,23880
144686,2789
144698,7021
144709,3352
144715,14379
144717,19814
144721,4119
144721,18895
144735,18719
144737,4137
144743,3994
144747,26313
144747,26398
144747,26505
144747,26506
144748,4211
144748,8227
144757,18348
144757,18349
144757,24443
144758,3969
144758,23929
144758,24109
144759,15393
144759,23860
144759,23863
144760,25091
144761,23311
144765,26424
144767,11295
144767,12585
144767,14376
144769,20734
144771,10928
144772,25788
144773,16259
144773,23582
144773,23583
144773,23584
144781,3785
144781,7575
144783,24689
144795,5694
144795,23812
144797,10754
144797,17458
144800,26360
144803,20160
144804,23855
144807,22892
144808,24655
144812,4317
144828,12109
144830,4269
144842,17734
144842,25434
144868,5393
144869,23823
144894,24444
144908,6335
144908,22964
144910,10553
144910,10567
144910,27069
144912,26097
144912,26473
144915,23181
144915,23182
144915,23727
144920,3028
144920,4024
144920,24913
144920,25145
144920,25246
144923,25202
144926,21380
144933,11240
144939,26371
144939,27075
144942,20649
144948,26147
144958,10960
144959,24973
144964,26514
144965,25336
144972,26485
144974,26213
144984,8579
144986,4136
144986,4137
144992,27757
144994,21290
145003,6340
145004,11782
145004,17738
145004,18993
145007,15024
145011,11560
145012,17661
145014,5573
145014,17724
145014,17728
145015,4249
145015,5940
145015,19109
145015,20985
145016,5686
145017,18220
145017,21071
145018,14358
145019,5681
145019,5716
145022,6054
145026,11996
145029,12009
145029,12313
145033,12832
145040,8269
145041,12004
145041,12013
145050,12782
145050,18015
145050,19852
145050,19853
145052,5927
145055,8592
145057,22532
145058,20463
145059,19022
145061,5177
145061,12896
145064,18518
145064,25922
145065,261
145065,337
145065,25728
145066,12710
145067,21622
145068,1185
145071,11873
145086,21037
145086,21089
145087,7630
145087,18386
145102,12773
145119,6949
145119,14485
145121,12806
145121,12807
145124,12912
145126,15143
145128,6116
145136,3840
145136,22121
145143,27237
145158,6098
145158,14354
145159,13440
145159,18878
145170,10760
145172,14418
145172,14419
145172,14420
145174,16428
145178,21797
145196,19582
145198,12127
145198,16498
145206,6117
145245,12910
145245,18736
145245,19024
145246,4495
145247,2323
145248,147
145249,18859
145249,18860
145249,19828
145250,6817
145250,12662
145251,26820
145253,12899
145253,18519
145253,20480
145253,28067
145253,28068
145261,11979
145262,20732
145263,18819
145265,4345
145265,14985
145269,16859
145269,21680
145269,25749
145272,12695
145272,20709
145596,5563
145600,8796
145603,12126
145603,12898
145603,18223
145695,12930
145696,21686
145699,5606
145762,2522
145794,16264
146044,10133
146097,4343
146097,8210
146103,3726
146107,26955
146119,20728
146137,14500
146139,2655
146139,2657
146139,26052
146144,25995
146145,4059
146145,25348
146146,14189
146151,24919
146161,24154
146174,20316
146175,27293
146181,20889
146181,20890
146182,27506
146185,11880
146185,26946
146187,11673
146202,2249
146206,2249
146209,4234
146209,15009
146214,18704
146235,4580
146344,25410
146428,26640
146436,23950
146514,11583
146518,54
146518,21039
146528,1880
146528,2788
146528,14289
146529,21395
146536,8723
146536,15059
146540,27103
146568,18962
146575,2985
146575,6695
146575,13736
146575,21970
146576,6695
146576,13736
146576,21970
146578,16118
146578,16231
146585,26606
146593,3245
146593,21609
146596,27034
146615,26428
146703,25809
146716,3093
146716,5607
146737,47
146737,2110
146737,10388
146737,22136
146749,11107
146756,20842
146765,16837
146765,16838
146765,25937
146765,27907
146766,7814
146767,18416
146779,2982
146784,15735
146792,11071
146792,11072
146801,3374
146802,17036
146805,11193
146809,18083
146810,15090
146812,14541
146825,14508
146825,17317
146825,20607
146851,15562
146875,18883
146878,16959
146878,22554
146885,4123
146892,3167
146892,3517
146895,15849
146895,20909
146899,20835
146900,20563
146900,22411
146901,20840
146903,10435
146913,26158
146914,10604
146914,11495
146915,5292
146915,20871
146937,3673
146937,9046
146937,20887
146939,25291
146943,15444
146948,2142
146948,14629
146950,1691
146955,17838
146957,19344
146957,19345
146959,19344
146962,13052
146962,17542
146967,20568
146967,20569
146967,20570
146973,18689
146984,3003
147005,14894
147007,22201
147013,185
147021,5925
147021,8513
147021,8514
147021,19552
147038,20899
147049,6975
147050,3795
147053,20891
147055,868
147055,1394
147055,2101
147055,7607
147055,19800
147055,26828
147058,22435
147059,1845
147059,17882
147059,17883
147065,5187
147065,19949
147071,2751
147071,2752
147072,4917
147073,6041
147091,5100
147094,15236
147095,10103
147095,10115
147095,18133
147100,1714
147100,1715
147100,8921
147100,8922
147103,1714
147103,1715
147108,20004
147108,27258
147137,22553
147139,4776
147143,20942
147157,16936
147179,9782
147179,11076
147185,9425
147205,8078
147205,8831
147205,11138
147209,11137
147209,11480
147232,10021
147232,21831
147235,10128
147235,10129
147238,14939
147238,20664
147239,14080
147239,27132
147244,16243
147244,17549
147244,25979
147249,19775
147249,21765
147254,20519
147255,4359
147255,5488
147255,5489
147255,20798
147256,6038
147275,27574
147300,157
147300,13921
147313,20245
147323,9418
147342,9085
147343,17311
147344,16067
147344,17210
147351,10021
147363,9930
147377,4251
147377,9894
147377,9895
147378,20653
147390,16936
147394,2397
147394,15560
147404,26986
147404,27339
147406,14494
147408,8863
147413,13981
147413,13990
147414,1378
147415,13981
147420,14976
147420,15580
147421,13160
147423,1378
147425,10343
147425,13986
147425,15561
147431,14185
147435,15478
147435,18239
147443,17211
147444,5495
147444,15808
147444,17555
147444,17556
147448,26995
147450,7100
147450,7101
147450,7337
147452,4195
147464,10463
147473,10288
147475,20490
147475,26807
147477,7907
147477,16419
147477,17611
147479,16854
147494,16841
147498,17259
147498,26010
147500,7916
147500,16418
147500,16855
147503,20217
147505,15556
147506,6413
147506,9729
147508,5133
147514,16208
147516,8792
147518,10313
147520,12381
147521,16545
147528,17762
147531,15519
147531,15520
147531,15698
147538,14507
147538,15464
147538,22428
147540,10511
147540,15569
147540,20666
147544,10384
147544,16899
147553,15817
147561,5412
147561,14104
147563,10021
147565,10664
147568,17671
147574,6807
147574,15811
147574,15812
147577,13762
147578,8162
147582,14040
147582,27070
147590,12255
147590,15527
147594,14200
147599,17581
147600,14963
147601,10210
147601,10211
147602,13461
147610,10862
147610,14705
147612,15519
147612,15520
147612,15698
147613,11464
147613,11465
147613,19801
147614,26994
147616,4289
147616,4290
147616,12524
147617,13994
147617,13995
147617,15548
147617,17615
147618,26995
147619,15817
147623,6440
147623,6445
147625,16945
147626,16943
147627,16947
147628,15613
147628,19872
147628,20593
147633,22505
147643,7907
147643,16419
147643,16604
147643,17611
147648,5414
147648,16353
147653,11438
147653,11439
147659,10620
147659,10622
147672,10338
147672,18462
147676,18809
147682,17555
147682,17556
147695,6824
147695,7535
147700,5392
147707,18501
147707,18502
147707,18503
147709,10298
147709,11128
147709,14814
147712,26869
147714,7320
147714,19785
147714,19786
147715,15671
147718,15391
147725,15927
147727,10351
147727,20945
147727,20946
147728,15906
147731,7699
147731,21804
147732,18781
147733,4245
147734,4910
147735,9850
147735,15584
147735,15585
147736,15925
147736,20663
147737,27846
147738,26807
147750,3593
147750,21678
147756,7316
147756,15461
147758,12381
147758,22012
147778,14939
147783,9761
147813,10964
147813,14918
147830,16068
147832,18871
147837,26963
147841,18468
147841,18469
147842,15440
147843,11468
147843,12380
147843,16527
147863,21643
147864,249
147864,5059
147864,11412
147864,12652
147864,28054
147865,6090
147867,26003
147867,26004
147930,16228
147935,8008
147940,17043
147960,20961
147961,17713
147963,825
147963,6671
147963,21388
147963,22549
147988,15159
148022,2955
148022,14049
148052,14562
148052,21910
148053,2294
148061,15783
148063,16409
148074,20433
148091,6620
148091,20963
148134,15327
148134,18600
148282,1808
148337,19747
148338,16270
148340,15936
148342,21134
148451,8510
148467,14843
148468,25466
148500,21022
148504,25671
148504,27875
148513,831
148513,6513
148513,16463
148513,19658
148514,19432
148514,21025
148519,24029
148525,11825
148535,1761
148535,10305
148537,19291
148537,19824
148542,8653
148565,8510
148569,4762
148569,25008
148569,25009
148571,2648
148571,26457
148592,21029
148592,21030
148594,21356
148596,7998
148596,21879
148597,1946
148597,1947
148597,24721
148599,18648
148600,21355
148605,21284
148609,6539
148609,6540
148609,15123
148610,549
148610,10424
148610,18297
148610,21028
148612,19405
148616,17949
148621,1226
148624,4306
148624,23803
148640,21031
148645,21932
148645,21933
148663,25437
148667,8518
148668,8
148668,3782
148668,8174
148668,10489
148692,2219
148692,6993
148692,20981
148692,27098
148740,22131
148740,22132
148776,21077
148787,10390
148787,10391
148789,2237
148789,2540
148791,1452
148791,7074
148791,7467
148791,14623
148791,15935
148791,15966
148791,17314
148791,21778
148809,9716
148810,21048
148813,3236
148813,11561
148823,18436
148824,14359
148825,26484
148826,21080
148826,27641
148827,17842
148827,18285
148827,22015
148828,12269
148828,12270
148832,12737
148832,14428
148843,3290
148846,14659
148848,18376
148852,10759
148852,10760
148852,21086
148853,11218
148854,14322
148859,8491
148860,12681
148860,14315
148860,18756
148861,11080
148861,11397
148861,18772
148863,18375
148863,18377
148865,16046
148866,3073
148866,14487
148871,24581
148875,282
148875,1804
148875,6628
148875,6629
148886,2046
148886,2047
148887,2046
148887,2047
148887,12289
148954,7610
148961,1826
148966,11050
148972,21109
148985,10536
148987,8338
149001,5123
149019,26056
149020,7683
149026,24905
149207,25885
149209,11600
149209,20989
149210,755
149216,12594
149216,15435
149216,19653
149216,19693
149218,755
149218,10938
149218,11622
149218,18575
149218,27052
149220,188
149220,22070
149221,1983
149221,2065
149221,14375
149230,5834
149230,21014
149232,12602
149237,20989
149239,7840
149239,19380
149292,15158
149371,5429
149371,11259
149446,4805
149446,4806
149467,5220
149467,5832
149467,15852
149467,21213
149546,21249
149550,10405
149550,12577
149550,12578
149550,14839
149550,19458
149731,376
149731,27349
149736,27349
149745,4902
149745,27329
149746,4158
149746,19103
149764,895
149764,10277
149764,15064
149764,20586
149764,21295
149774,5968
149787,3023
149792,11345
149792,15476
149799,7537
149799,12214
149802,11578
149812,1175
149812,7410
149812,11831
149826,8798
149826,8799
149826,12530
149847,19016
149849,6639
149849,6642
149850,18926
149851,1821
149856,21214
149863,19968
149912,4484
149918,26101
149918,26326
149918,26454
149920,16698
149946,10778
149948,758
149948,10836
150023,7257
150045,8556
150073,25043
150094,19158
150094,21169
150114,10679
150114,15420
150131,10679
150143,18264
150143,19092
150143,21338
150143,21339
150183,2566
150183,24844
150206,2735
150207,12314
150207,15101
150216,19150
150241,9
150251,5975
150251,7450
150293,20122
150293,27645
150296,24278
150303,23799
150305,4476
150305,4479
150305,4480
150306,4739
150306,4740
150306,4863
150306,4999
150306,5000
150306,5001
150306,18887
150313,19508
150316,15755
150319,24438
150325,21849
150330,12825
150330,18504
150334,26225
150334,26499
150343,18654
150352,7290
150352,7291
150365,25116
150365,25117
150368,26255
150374,26292
150386,4972
150386,5969
150386,17603
150386,21349
150386,22114
150427,5113
150427,20701
150429,21038
150433,8347
150453,19622
150454,2066
150454,9104
150454,12670
150454,18458
150472,18385
150475,17597
150478,24821
150480,19573
150480,19574
150493,10619
150493,12334
150497,11416
150515,3856
150515,4294
150516,10282
150517,2267
150518,19432
150520,21270
150521,24108
150522,17530
150522,17531
150539,19313
150582,6965
150615,9163
150615,18806
150642,18259
150646,11221
150646,26210
150646,26270
150646,26437
150649,25588
150653,18937
150666,6619
150668,21392
150693,2294
150738,2889
150738,21918
150738,26879
150778,12495
150780,16695
150780,26017
150789,83
150789,2650
150789,2651
150789,19378
150789,26161
150790,827
150797,21407
150814,14388
150814,21185
150835,2280
150835,2281
150835,21470
150859,3753
150860,3658
150860,10771
150860,21499
150860,21500
150877,864
150877,2277
150877,6416
150877,22228
150883,19041
150908,2287
150908,13271
150985,25245
150988,12931
150988,12932
150999,24357
151006,23976
151006,23977
151006,23978
151013,19624
151013,21294
151013,21575
151013,27190
151051,22301
151056,11087
151081,1032
151081,1033
151084,6655
151084,11694
151084,11695
151084,15361
151084,19383
151106,11466
151106,11467
151199,14688
151199,20062
151251,8801
151251,11378
151254,24571
151254,24861
151258,24774
151268,23912
151282,1881
151300,10623
151300,21619
151307,7311
151443,5148
151443,13035
151448,21650
151460,6933
151461,11104
151462,5222
151465,5263
151465,17079
151465,17080
151482,18541
151482,22719
151483,10253
151529,12685
151529,21700
151547,15173
151551,21646
151551,21647
151551,21699
151560,11418
151560,15940
151561,15169
151565,15167
151565,15168
151567,7522
151567,14518
151567,18849
151569,22548
151570,2139
151572,14240
151573,16262
151574,2931
151574,19752
151574,19755
151577,21165
151578,20965
151579,20956
151580,12493
151581,550
151581,11660
151583,1680
151584,7593
151590,15169
151603,12872
151604,7593
151605,16268
151605,16269
151606,2754
151607,19006
151611,12731
151611,12869
151614,12619
151644,20873
151650,7645
151650,16946
151651,27309
151657,16942
151666,21681
151669,9946
151686,20818
151687,2704
151687,21687
151688,11216
151688,12928
151688,21636
151689,2505
151689,18998
151696,16685
151699,20873
151700,21688
151706,20470
151715,17796
151718,2322
151719,26945
151723,7308
151749,26509
151750,2795
151750,8697
151750,9512
151750,19054
151763,14362
151763,14411
151764,21690
151775,21691
151775,21692
151778,2297
151783,3266
151784,19454
151788,21693
151811,8200
151811,8387
151811,10659
151819,18061
151823,12674
151848,5759
151861,1362
151897,21717
151901,19453
151905,13716
151910,21627
151910,21628
151910,21629
151911,16860
151915,21867
151916,21722
151917,21722
151926,16799
151926,25965
151927,21723
151944,19966
151945,19081
151945,20629
152012,3063
152031,4737
152039,4435
152047,9367
152049,21808
152055,9686
152126,14135
152145,4134
152159,25347
152170,946
152172,9797
152199,25380
152199,25381
152212,25365
152227,17078
152227,21875
152279,14222
152322,4496
152326,12421
152331,7520
152345,21001
152471,25347
152476,21366
152501,3502
152502,20240
152518,21755
152519,6036
152519,21406
152523,15327
152523,18600
152526,3811
152526,3812
152526,27361
152543,6938
152544,4737
152545,25406
152545,25407
152545,25446
152545,25447
152546,25372
152547,25386
152547,25387
152550,25360
152550,25419
152550,25420
152551,25431
152551,25432
152551,25433
152552,4517
152555,14135
152555,25417
152556,25397
152557,25367
152557,25368
152558,25369
152559,25356
152560,4134
152561,25374
152562,19915
152562,25365
152563,25353
152563,25364
152569,27853
152611,4154
152634,1152
152634,10932
152644,12394
152644,12395
152683,1543
152796,5829
152843,12749
152846,9193
152877,27015
152878,15207
152878,27500
153536,19177
153538,819
153538,14004
153538,19311
153538,21603
153558,8213
153558,8214
153567,18074
153587,11795
153604,14529
153608,8912
153622,18512
153628,13
153628,14
153628,15
153667,16862
153753,24581
153755,17551
153808,461
153811,6166
153811,6167
153818,7352
153818,11835
153836,1502
153836,15747
153851,12268
153854,25725
153855,2091
153855,9801
153866,26540
153869,2963
153869,19308
153875,68
153878,25459
153879,4801
153879,6330
153879,14515
153934,16348
153948,27372
153954,7252
153954,13578
153954,13579
153955,7497
153955,11878
153956,6855
153956,9610
153956,25710
153957,27475
153963,26823
153965,7493
153976,9541
153991,14497
153991,19256
154015,25485
154025,27206
154027,26614
154027,26625
154027,27018
154031,8203
154032,9766
154037,19523
154038,26805
154039,8726
154039,8727
154042,6358
154042,8750
154053,2936
154086,9023
154098,25049
154119,18565
154129,19705
154176,3190
154211,4800
154211,10237
154219,4033
154248,2501
154264,8160
154559,297
154559,10415
154559,12590
154559,20986
154570,4226
154613,11181
154613,11182
154618,19638
154654,16816
154714,19464
154733,11336
154748,12295
154748,26738
154762,7835
154791,1930
154793,10852
154793,17663
155205,4649
155277,27046
155296,11667
155432,5915
155490,8982
155490,10888
155490,21956
155527,15395
155529,19884
155529,21233
155548,3712
155551,22397
155552,2107
155552,14024
155562,6064
155562,6065
155562,6066
155562,7305
155563,20264
155583,2499
155583,18790
155585,3547
155598,6881
155620,16383
155630,6711
155664,24997
155664,25133
155695,3751
155695,20340
155707,2456
155707,9965
155707,9975
155711,22184
155712,22193
155712,27403
155714,22018
155747,13343
155795,13680
155812,2887
155974,27036
156061,14911
156185,10067
156185,11957
156346,15060
156370,10447
156407,12265
156407,14243
156407,18558
156407,21782
156580,7946
156580,9815
156636,22297
156640,2468
156644,374
156644,25945
156648,3294
156686,12457
156692,6800
156698,1672
156698,5645
156698,16145
156698,16146
156700,9545
156708,13757
156708,20561
156716,5634
156718,11171
156719,17255
156719,18110
156720,5773
156723,17697
156724,1738
156724,8301
156725,5745
156727,2483
156727,8249
156727,17250
156728,10291
156728,20382
156735,22400
156735,26022
156736,22311
156763,22502
156767,22405
156770,22406
156771,8826
156773,9153
156773,9154
156901,22424
156902,22425
156902,25653
156924,73
156924,2927
156924,2943
156941,7300
156964,9747
156964,18964
156964,21408
156965,15918
156965,16004
157008,899
157009,6472
157009,8271
157009,15929
157009,22453
157015,22457
157016,22463
157017,9139
157017,9140
157028,15858
157028,19099
157032,11252
157048,25928
157048,25929
157048,25930
157055,8384
157055,20383
157116,8622
157116,14763
157116,16184
157119,12656
157146,1651
157146,14971
157156,5564
157156,14771
157156,19931
157157,21721
157158,21671
157159,21668
157161,12488
157161,20715
157162,4609
157162,10224
157162,14771
157163,4115
157165,22525
157174,12873
157175,4728
157492,21672
157523,27559
157524,19159
157567,3007
157567,15939
157573,22524
157578,22544
157578,22811
157582,20528
157582,22545
157582,22546
157586,4362
157589,20645
157589,22529
157589,22530
157589,25727
157589,25757
157602,14442
157615,22717
157617,17497
157618,15707
157618,16617
157621,1030
157621,15287
157623,16684
157639,22682
157653,22620
157657,22658
157698,22580
157710,22576
157710,22577
157710,22578
157753,22657
157756,2495
157756,22594
157758,22632
157759,22589
157759,22619
157759,22663
157759,22664
157759,22665
157761,22561
157761,22568
157762,22671
157765,22654
157766,22630
157767,22587
157768,22557
157771,22678
157772,22609
157773,22558
157773,22668
157773,26929
157774,22592
157774,22628
157775,22667
157775,25837
157776,22646
157793,22608
157794,22795
157803,22643
157803,27525
157804,22588
157818,22265
157818,22579
157818,22641
157821,22592
157821,22628
157830,22558
157830,26929
157841,22666
157843,22635
157853,22682
157853,27865
157865,26926
157868,20481
157870,22576
157870,22577
157870,22578
157876,7131
157894,5979
157894,7200
157953,22566
157953,22567
157953,22633
157954,22567
157954,22651
157964,22673
157967,2340
157967,2341
158034,22616
158079,22612
158093,22597
158093,22614
158093,22675
158108,22677
158108,27197
158110,22590
158110,22591
158110,22650
158110,22670
158119,26026
158119,26027
158128,25694
158144,22648
158163,22674
158163,27177
158166,22604
158166,22605
158166,22649
158173,22563
158181,22605
158181,22649
158210,22638
158236,8942
158237,2490
158237,2491
158244,22599
158244,22640
158312,22603
158341,22681
158380,22570
158380,22596
158380,22597
158380,22614
158380,22660
158380,22661
158387,1682
158407,2898
158407,11832
158407,27218
158410,22600
158410,22631
158410,22636
158410,27194
158412,22610
158412,22656
158420,22653
158421,22624
158421,27218
158425,27338
158436,22569
158451,22623
158453,22264
158453,22584
158466,22645
158494,22606
158494,22626
158518,22583
158518,22593
158518,22629
158520,22602
158520,22615
158520,22662
158520,22679
158533,22622
158569,22676
158581,22580
158585,2493
158585,22560
158600,22571
158600,22572
158600,22598
158604,27177
158622,22573
158622,22574
158622,22669
158627,22610
158627,22656
158629,22644
158629,22645
158635,22625
158635,22647
158635,26926
158643,22616
158650,22636
158650,27194
158656,22642
158659,22264
158659,22584
158659,22684
158662,523
158662,16349
158685,1587
158685,2492
158685,22595
158690,22652
158702,2494
158707,22627
158707,22680
158707,26802
158708,2497
158708,22581
158710,22562
158711,22618
158711,27228
158724,22666
158734,22643
158734,27525
158746,19825
158752,22590
158752,22591
158752,22650
158752,22670
158778,22569
158779,22575
158782,22635
158789,6989
158789,27191
158878,22637
158878,27770
158994,22638
158995,22575
159040,22621
159040,22655
159045,22586
159060,21878
159060,22559
159060,22582
159060,22611
159064,20059
159087,25752
159105,22683
159105,22736
159107,22565
159107,22634
159107,22639
159126,22602
159126,22662
159154,18736
159154,19024
159155,4087
159157,22265
159157,22585
159157,22641
159157,27531
